(3106.9, 71)
(3109.1, 73)
(3111.2, 72)
(3113.0, 69)
(3115.0, 72)
(3117.1, 71)
(3119.1, 75)
(3121.1, 73)
(3123.2, 73)
(3125.0, 80)
(3127.0, 82)
(3129.0, 86)
(3131.0, 95)
(3132.7, 187)
(3134.6, 189)
(3136.6, 173)
(3138.5, 173)
(3140.4, 168)
(3142.2, 170)
(3143.9, 167)
(3145.9, 164)
(3147.9, 155)
(3149.7, 158)
(3151.3, 150)
(3153.4, 172)
(3155.4, 163)
(3157.1, 145)
(3158.9, 146)
(3161.1, 146)
(3163.1, 147)
(3165.1, 145)
(3167.1, 145)
(3169.1, 146)
(3171.6, 120)
(3173.7, 120)
(3175.7, 120)
(3177.5, 121)
(3179.8, 121)
(3182.0, 124)
(3183.8, 124)
(3185.6, 123)
(3187.8, 108)
(3189.9, 100)
(3191.8, 94)
(3193.6, 90)
(3195.4, 79)
(3197.3, 93)
(3201.2, 70)
(3203.1, 71)
(3205.2, 66)
(3207.2, 65)
(3208.9, 63)
(3210.6, 62)
(3212.3, 61)
(3214.4, 57)
(3216.2, 56)
(3218.1, 57)
(3219.8, 55)
(3221.8, 54)
(3223.9, 0)
(3227.9, 34)
(3231.9, 47)
(3234.7, 49)
(3237.0, 46)
(3238.8, 48)
(3241.0, 48)
(3243.0, 45)
(3244.9, 41)
(3246.9, 44)
(3248.7, 44)
(3250.7, 40)
(3252.6, 42)
(3254.6, 41)
(3256.3, 44)
(3258.1, 37)
(3260.3, 39)
(3262.5, 39)
(3264.5, 43)
(3266.4, 44)
(3268.5, 42)
(3270.5, 43)
(3272.2, 47)
(3274.0, 48)
(3276.2, 54)
(3278.2, 52)
(3280.0, 42)
(3281.9, 45)
(3284.1, 45)
(3286.3, 49)
(3288.3, 132)
(3290.5, 122)
(3293.2, 99)
(3296.1, 102)
(3298.3, 95)
(3300.5, 79)
(3302.8, 89)
(3304.7, 94)
(3306.6, 94)
(3308.6, 91)
(3310.6, 91)
(3312.7, 91)
(3314.6, 86)
(3316.4, 85)
(3318.3, 100)
(3320.2, 105)
(3322.3, 104)
(3324.0, 100)
(3326.0, 97)
(3328.0, 96)
(3330.0, 97)
(3331.9, 97)
(3333.8, 98)
(3335.8, 96)
(3337.8, 91)
(3339.6, 93)
(3341.7, 93)
(3343.5, 91)
(3345.7, 95)
(3347.7, 96)
(3349.8, 93)
(3352.0, 93)
(3353.8, 94)
(3355.8, 91)
(3358.0, 97)
(3360.1, 95)
(3361.9, 94)
(3363.7, 94)
(3365.7, 96)
(3367.7, 98)
(3369.7, 100)
(3371.5, 105)
(3373.4, 106)
(3375.1, 104)
(3377.0, 108)
(3378.9, 111)
(3380.6, 113)
(3382.4, 116)
(3384.5, 120)
(3386.3, 122)
(3387.9, 127)
(3389.7, 129)
(3391.8, 132)
(3393.6, 136)
(3395.5, 143)
(3397.0, 149)
(3398.8, 159)
(3401.0, 167)
(3402.8, 170)
(3404.5, 183)
(3406.5, 199)
(3408.8, 210)
(3410.6, 223)
(3412.4, 242)
(3414.5, 268)
(3416.9, 295)
(3418.8, 324)
(3420.7, 363)
(3422.7, 476)
(3424.7, 487)
(3427.0, 481)
(3428.8, 490)
(3430.6, 498)
(3432.5, 482)
(3435.0, 481)
(3436.7, 479)
(3438.3, 480)
(3440.2, 449)
(3442.3, 437)
(3444.3, 331)
(3445.9, 325)
(3447.8, 329)
(3449.4, 353)
(3451.4, 376)
(3453.4, 442)
(3455.1, 408)
(3456.9, 69)
(3459.5, 70)
(3461.8, 66)
(3463.7, 70)
(3465.7, 73)
(3467.6, 73)
(3469.7, 72)
(3471.7, 66)
(3473.8, 71)
(3475.9, 71)
(3477.8, 72)
(3480.1, 76)
(3482.3, 78)
(3484.3, 77)
(3486.0, 81)
(3488.3, 83)
(3490.4, 92)
(3492.4, 184)
(3494.1, 188)
(3496.2, 174)
(3498.0, 175)
(3500.0, 171)
(3502.0, 166)
(3503.7, 168)
(3505.6, 167)
(3507.3, 161)
(3509.3, 158)
(3511.0, 155)
(3512.7, 150)
(3514.5, 170)
(3516.2, 145)
(3518.2, 143)
(3520.0, 147)
(3521.3, 145)
(3523.2, 144)
(3525.3, 146)
(3527.2, 146)
(3528.9, 147)
(3530.7, 126)
(3532.7, 119)
(3534.7, 120)
(3536.8, 120)
(3538.6, 122)
(3540.4, 123)
(3542.4, 125)
(3544.6, 124)
(3546.6, 116)
(3548.4, 106)
(3550.4, 97)
(3552.7, 93)
(3554.5, 88)
(3556.7, 78)
(3558.7, 80)
(3562.7, 66)
(3565.0, 68)
(3566.6, 65)
(3568.3, 65)
(3570.2, 64)
(3572.1, 61)
(3574.0, 60)
(3576.1, 59)
(3578.0, 58)
(3579.9, 54)
(3581.9, 56)
(3583.7, 0)
(3587.9, 61)
(3591.8, 42)
(3594.5, 49)
(3596.8, 46)
(3598.8, 43)
(3601.1, 47)
(3603.3, 45)
(3605.4, 46)
(3607.2, 44)
(3609.4, 42)
(3611.7, 40)
(3613.6, 40)
(3615.7, 43)
(3617.8, 42)
(3620.2, 45)
(3622.0, 46)
(3624.3, 43)
(3626.3, 43)
(3628.5, 41)
(3630.4, 44)
(3632.2, 45)
(3633.7, 46)
(3635.6, 53)
(3637.7, 51)
(3639.6, 48)
(3641.6, 44)
(3643.5, 45)
(3645.4, 47)
(3647.4, 88)
(3649.8, 121)
(3652.2, 98)
(3654.8, 102)
(3657.3, 91)
(3659.5, 92)
(3661.5, 96)
(3663.7, 92)
(3665.7, 96)
(3667.8, 92)
(3669.5, 93)
(3671.2, 92)
(3673.2, 87)
(3675.4, 82)
(3677.4, 90)
(3679.0, 104)
(3680.7, 104)
(3682.7, 106)
(3684.6, 102)
(3686.3, 100)
(3688.1, 95)
(3690.3, 97)
(3692.1, 97)
(3693.6, 98)
(3695.3, 94)
(3697.2, 96)
(3699.3, 93)
(3701.1, 94)
(3702.9, 94)
(3704.9, 91)
(3707.0, 92)
(3708.6, 95)
(3710.5, 92)
(3712.5, 91)
(3714.7, 95)
(3716.7, 96)
(3718.7, 94)
(3720.8, 92)
(3722.8, 98)
(3725.1, 98)
(3727.1, 98)
(3728.9, 103)
(3730.9, 103)
(3733.1, 104)
(3735.1, 108)
(3736.9, 110)
(3739.1, 111)
(3740.8, 113)
(3742.7, 114)
(3744.7, 121)
(3746.7, 121)
(3748.7, 125)
(3750.2, 129)
(3752.3, 132)
(3754.1, 136)
(3756.1, 144)
(3757.9, 149)
(3759.9, 158)
(3761.7, 170)
(3763.8, 176)
(3765.5, 189)
(3767.3, 201)
(3769.4, 217)
(3771.5, 239)
(3773.6, 258)
(3775.5, 280)
(3777.3, 310)
(3779.3, 350)
(3781.4, 486)
(3783.5, 476)
(3785.6, 483)
(3787.6, 489)
(3789.8, 496)
(3791.9, 479)
(3793.8, 479)
(3796.1, 483)
(3798.2, 479)
(3800.0, 449)
(3801.5, 453)
(3803.6, 325)
(3805.7, 333)
(3807.5, 328)
(3809.3, 329)
(3811.1, 370)
(3813.0, 466)
(3814.7, 426)
(3816.5, 393)
(3818.0, 58)
(3820.1, 65)
(3822.3, 66)
(3823.9, 70)
(3825.9, 69)
(3827.7, 70)
(3829.4, 70)
(3831.2, 71)
(3833.1, 68)
(3835.0, 71)
(3836.8, 72)
(3838.7, 73)
(3840.6, 73)
(3842.5, 76)
(3844.6, 82)
(3846.8, 82)
(3848.6, 87)
(3850.7, 90)
(3852.8, 187)
(3854.6, 189)
(3856.7, 173)
(3858.5, 173)
(3860.7, 170)
(3862.5, 168)
(3864.7, 168)
(3866.5, 166)
(3868.2, 159)
(3870.1, 158)
(3872.2, 149)
(3874.0, 158)
(3875.9, 166)
(3877.7, 144)
(3879.3, 146)
(3881.5, 146)
(3883.5, 146)
(3884.9, 144)
(3886.9, 146)
(3888.9, 145)
(3890.8, 128)
(3892.5, 119)
(3894.3, 120)
(3896.2, 121)
(3898.2, 122)
(3900.6, 122)
(3902.5, 127)
(3904.5, 121)
(3906.5, 113)
(3908.8, 104)
(3910.8, 96)
(3913.1, 90)
(3915.1, 80)
(3917.2, 0)
(3921.8, 69)
(3923.9, 71)
(3926.1, 66)
(3927.9, 68)
(3929.9, 64)
(3931.7, 62)
(3933.7, 63)
(3935.7, 61)
(3937.6, 57)
(3939.4, 55)
(3941.0, 53)
(3942.9, 52)
(3944.9, 0)
(3948.8, 30)
(3952.2, 43)
(3954.4, 47)
(3956.2, 46)
(3958.2, 45)
(3960.0, 43)
(3962.0, 46)
(3963.9, 44)
(3965.9, 41)
(3967.9, 44)
(3970.1, 41)
(3972.1, 42)
(3974.3, 44)
(3976.1, 39)
(3978.2, 37)
(3980.5, 46)
(3983.0, 37)
(3984.9, 43)
(3986.9, 43)
(3988.8, 45)
(3990.6, 43)
(3992.7, 45)
(3994.4, 47)
(3996.0, 53)
(3997.9, 52)
(3999.7, 51)
(4001.8, 46)
(4003.7, 44)
(4005.6, 47)
(4007.3, 51)
(4008.9, 125)
(4011.5, 114)
(4013.9, 104)
(4016.1, 95)
(4018.7, 97)
(4020.7, 96)
(4022.9, 90)
(4024.9, 97)
(4026.9, 92)
(4028.9, 91)
(4031.2, 89)
(4033.5, 86)
(4035.6, 85)
(4037.4, 90)
(4039.4, 104)
(4041.5, 104)
(4043.7, 104)
(4045.6, 100)
(4047.2, 95)
(4049.3, 87)
(4051.4, 97)
(4053.4, 95)
(4055.0, 97)
(4056.8, 94)
(4059.1, 94)
(4061.0, 94)
(4062.7, 92)
(4064.7, 92)
(4066.6, 92)
(4068.6, 96)
(4070.4, 94)
(4072.3, 94)
(4074.3, 96)
(4076.5, 96)
(4078.3, 99)
(4080.2, 94)
(4082.2, 95)
(4084.6, 102)
(4086.3, 97)
(4088.5, 99)
(4090.5, 103)
(4092.6, 106)
(4094.6, 106)
(4096.8, 110)
(4098.9, 111)
(4100.8, 113)
(4102.7, 116)
(4104.5, 119)
(4106.6, 123)
(4108.6, 126)
(4110.4, 130)
(4112.2, 132)
(4113.9, 137)
(4116.0, 142)
(4117.9, 148)
(4119.7, 155)
(4121.3, 163)
(4123.0, 173)
(4125.0, 183)
(4127.0, 193)
(4128.7, 206)
(4130.3, 221)
(4132.2, 242)
(4134.2, 261)
(4135.9, 285)
(4137.6, 316)
(4139.6, 360)
(4141.6, 476)
(4143.6, 479)
(4145.2, 486)
(4147.2, 487)
(4149.2, 495)
(4151.2, 481)
(4153.2, 479)
(4155.0, 480)
(4157.2, 480)
(4159.5, 452)
(4161.3, 452)
(4163.1, 327)
(4165.2, 337)
(4167.3, 325)
(4169.3, 333)
(4171.1, 369)
(4173.1, 464)
(4175.0, 419)
(4177.1, 68)
(4180.2, 65)
(4182.1, 66)
(4184.1, 65)
(4186.0, 71)
(4187.7, 70)
(4189.4, 71)
(4191.4, 71)
(4193.2, 68)
(4195.0, 72)
(4196.9, 71)
(4198.8, 75)
(4200.8, 76)
(4202.7, 80)
(4204.5, 81)
(4206.6, 82)
(4208.6, 90)
(4210.6, 97)
(4212.9, 187)
(4214.9, 180)
(4216.9, 174)
(4219.1, 172)
(4221.3, 166)
(4223.2, 173)
(4225.1, 170)
(4227.2, 163)
(4229.5, 158)
(4231.3, 155)
(4233.3, 149)
(4235.1, 171)
(4237.1, 144)
(4239.1, 143)
(4240.9, 147)
(4242.7, 145)
(4244.6, 144)
(4246.6, 144)
(4248.3, 145)
(4250.0, 146)
(4251.9, 119)
(4253.7, 119)
(4255.4, 122)
(4257.3, 121)
(4259.0, 122)
(4260.6, 125)
(4262.4, 125)
(4264.3, 125)
(4266.1, 110)
(4268.1, 104)
(4270.0, 98)
(4271.9, 91)
(4273.9, 85)
(4275.9, 73)
(4278.2, 73)
(4282.5, 61)
(4284.8, 70)
(4286.7, 69)
(4288.7, 66)
(4290.5, 65)
(4292.5, 61)
(4294.7, 60)
(4296.4, 58)
(4298.4, 57)
(4300.4, 56)
(4302.2, 52)
(4304.2, 19)
(4308.1, 57)
(4312.3, 40)
(4314.5, 49)
(4316.7, 47)
(4318.6, 47)
(4320.6, 48)
(4322.6, 44)
(4324.6, 47)
(4326.5, 45)
(4328.5, 43)
(4330.6, 42)
(4332.6, 45)
(4334.8, 41)
(4336.6, 45)
(4338.9, 43)
(4340.9, 42)
(4343.5, 45)
(4345.7, 44)
(4347.8, 42)
(4349.8, 43)
(4351.6, 45)
(4353.8, 42)
(4355.8, 53)
(4357.7, 54)
(4359.7, 47)
(4361.8, 47)
(4363.6, 47)
(4365.7, 49)
(4367.6, 51)
(4369.4, 129)
(4371.4, 119)
(4374.0, 106)
(4376.5, 95)
(4378.7, 98)
(4380.8, 96)
(4383.2, 87)
(4385.0, 95)
(4386.6, 93)
(4388.7, 89)
(4390.9, 89)
(4392.8, 85)
(4394.9, 82)
(4397.1, 94)
(4399.2, 104)
(4401.1, 104)
(4403.0, 104)
(4405.3, 104)
(4407.1, 97)
(4408.9, 86)
(4411.1, 97)
(4412.8, 95)
(4414.8, 95)
(4416.7, 94)
(4418.6, 94)
(4420.4, 93)
(4422.3, 95)
(4424.1, 93)
(4425.7, 92)
(4428.0, 93)
(4429.7, 96)
(4431.3, 92)
(4433.1, 94)
(4435.2, 93)
(4436.9, 92)
(4438.7, 97)
(4440.7, 95)
(4442.7, 97)
(4444.5, 98)
(4446.3, 97)
(4448.2, 102)
(4450.0, 103)
(4452.0, 106)
(4454.3, 108)
(4456.3, 109)
(4458.0, 110)
(4460.0, 113)
(4462.4, 116)
(4464.3, 120)
(4466.2, 123)
(4468.2, 127)
(4470.2, 130)
(4472.4, 132)
(4474.2, 140)
(4476.1, 141)
(4478.1, 151)
(4480.3, 158)
(4482.3, 167)
(4483.8, 172)
(4485.4, 182)
(4487.4, 196)
(4489.5, 211)
(4491.4, 227)
(4493.2, 244)
(4495.0, 270)
(4497.0, 302)
(4499.2, 338)
(4500.8, 381)
(4502.6, 471)
(4504.5, 489)
(4506.7, 487)
(4508.5, 498)
(4510.6, 472)
(4512.6, 480)
(4514.6, 480)
(4516.8, 478)
(4519.1, 450)
(4521.0, 454)
(4523.1, 324)
(4525.2, 334)
(4527.3, 327)
(4529.3, 337)
(4531.5, 374)
(4533.6, 449)
(4535.6, 415)
(4537.6, 60)
(4540.5, 68)
(4542.4, 68)
(4544.4, 66)
(4546.1, 69)
(4547.8, 73)
(4549.8, 73)
(4551.4, 71)
(4553.4, 66)
(4555.3, 72)
(4557.0, 73)
(4558.9, 73)
(4560.7, 76)
(4562.4, 77)
(4564.1, 82)
(4566.0, 78)
(4567.7, 86)
(4569.5, 90)
(4571.5, 187)
(4573.3, 188)
(4575.2, 174)
(4577.0, 174)
(4579.0, 173)
(4580.9, 167)
(4583.0, 168)
(4585.0, 170)
(4586.9, 162)
(4588.9, 160)
(4591.0, 154)
(4593.1, 150)
(4594.9, 172)
(4596.7, 144)
(4598.8, 144)
(4600.5, 146)
(4602.6, 144)
(4604.5, 147)
(4606.4, 145)
(4608.1, 145)
(4610.2, 147)
(4612.1, 117)
(4613.8, 120)
(4615.7, 121)
(4617.5, 122)
(4619.3, 121)
(4621.2, 124)
(4623.1, 123)
(4625.0, 119)
(4627.0, 109)
(4629.0, 104)
(4630.7, 91)
(4632.7, 89)
(4634.6, 78)
(4636.7, 0)
(4640.9, 64)
(4643.3, 70)
(4645.7, 68)
(4647.9, 65)
(4649.9, 64)
(4651.8, 60)
(4653.9, 59)
(4656.2, 59)
(4658.3, 57)
(4660.2, 57)
(4662.1, 54)
(4664.4, 61)
(4668.6, 75)
(4672.8, 42)
(4675.1, 48)
(4677.2, 46)
(4679.0, 48)
(4680.9, 45)
(4682.7, 43)
(4684.7, 41)
(4686.7, 48)
(4688.5, 44)
(4690.4, 44)
(4692.5, 42)
(4694.4, 42)
(4696.3, 48)
(4698.5, 44)
(4700.6, 48)
(4703.1, 43)
(4705.3, 44)
(4707.3, 46)
(4709.4, 43)
(4711.8, 45)
(4713.6, 51)
(4715.5, 53)
(4717.5, 53)
(4719.5, 51)
(4721.5, 48)
(4723.2, 44)
(4725.1, 46)
(4726.8, 48)
(4728.7, 136)
(4730.8, 120)
(4733.1, 95)
(4735.5, 96)
(4737.7, 92)
(4739.6, 94)
(4741.5, 92)
(4743.7, 90)
(4745.5, 95)
(4747.2, 94)
(4748.8, 92)
(4750.7, 90)
(4752.9, 85)
(4754.8, 83)
(4756.7, 90)
(4758.8, 105)
(4760.9, 106)
(4762.8, 105)
(4765.1, 102)
(4767.2, 100)
(4769.2, 82)
(4771.3, 96)
(4773.3, 94)
(4775.2, 94)
(4777.3, 94)
(4779.5, 92)
(4781.4, 92)
(4783.3, 94)
(4785.2, 91)
(4787.3, 96)
(4789.2, 93)
(4790.9, 92)
(4792.7, 92)
(4794.5, 93)
(4796.8, 95)
(4798.6, 94)
(4800.3, 95)
(4802.1, 95)
(4804.3, 98)
(4806.2, 97)
(4808.0, 97)
(4809.9, 104)
(4812.0, 102)
(4814.0, 108)
(4816.1, 109)
(4818.2, 113)
(4820.0, 113)
(4822.0, 116)
(4824.0, 119)
(4826.3, 124)
(4828.2, 126)
(4830.3, 130)
(4832.5, 133)
(4834.6, 139)
(4836.6, 145)
(4838.5, 153)
(4840.5, 159)
(4842.7, 170)
(4844.7, 173)
(4846.1, 187)
(4848.0, 199)
(4850.2, 212)
(4851.8, 230)
(4853.8, 247)
(4855.6, 272)
(4857.8, 300)
(4859.5, 334)
(4861.1, 378)
(4862.8, 471)
(4864.6, 486)
(4866.7, 484)
(4868.4, 495)
(4870.0, 478)
(4872.1, 482)
(4874.4, 480)
(4875.9, 479)
(4877.9, 455)
(4880.0, 446)
(4881.7, 370)
(4883.7, 336)
(4885.4, 324)
(4887.4, 329)
(4889.5, 365)
(4891.5, 374)
(4893.5, 444)
(4895.5, 408)
(4897.6, 64)
(4900.3, 68)
(4902.4, 70)
(4904.2, 66)
(4906.5, 71)
(4908.4, 72)
(4910.4, 74)
(4912.0, 70)
(4914.1, 69)
(4915.9, 71)
(4917.5, 75)
(4919.6, 76)
(4921.6, 76)
(4923.2, 79)
(4925.1, 81)
(4927.2, 81)
(4928.8, 90)
(4930.5, 91)
(4932.5, 189)
(4934.4, 187)
(4936.2, 174)
(4938.0, 173)
(4940.1, 168)
(4942.0, 173)
(4944.0, 168)
(4946.2, 162)
(4948.0, 158)
(4950.1, 158)
(4952.2, 150)
(4954.3, 168)
(4956.5, 144)
(4958.7, 145)
(4960.7, 146)
(4962.7, 144)
(4965.1, 146)
(4967.2, 145)
(4968.7, 148)
(4970.7, 145)
(4972.9, 119)
(4974.8, 119)
(4976.6, 120)
(4978.5, 122)
(4980.5, 124)
(4982.3, 124)
(4984.2, 125)
(4985.9, 120)
(4987.6, 106)
(4989.5, 99)
(4991.6, 91)
(4993.4, 88)
(4995.1, 80)
(4996.9, 0)
(5001.0, 70)
(5003.4, 70)
(5005.4, 68)
(5007.2, 66)
(5009.4, 62)
(5011.3, 61)
(5013.3, 62)
(5015.3, 59)
(5017.6, 56)
(5019.7, 56)
(5021.6, 55)
(5023.6, 52)
(5025.2, 0)
(5029.9, 49)
(5033.0, 44)
(5035.2, 47)
(5037.6, 45)
(5039.5, 51)
(5041.2, 46)
(5042.8, 45)
(5044.8, 49)
(5046.8, 44)
(5048.6, 47)
(5050.4, 43)
(5052.1, 44)
(5054.1, 41)
(5056.3, 45)
(5058.1, 37)
(5060.0, 41)
(5062.1, 43)
(5064.4, 46)
(5066.5, 43)
(5068.4, 44)
(5070.3, 44)
(5072.4, 47)
(5074.6, 55)
(5077.3, 51)
(5079.2, 53)
(5081.0, 43)
(5083.0, 45)
(5085.2, 48)
(5087.2, 49)
(5089.2, 128)
(5091.4, 126)
(5093.9, 105)
(5096.2, 96)
(5098.6, 96)
(5100.8, 81)
(5102.9, 88)
(5104.7, 94)
(5106.2, 93)
(5108.4, 91)
(5110.4, 91)
(5112.4, 90)
(5114.4, 86)
(5116.3, 90)
(5118.1, 104)
(5120.2, 108)
(5122.1, 105)
(5123.9, 102)
(5126.0, 102)
(5128.2, 94)
(5130.3, 97)
(5132.3, 96)
(5134.5, 95)
(5136.6, 95)
(5138.6, 96)
(5140.7, 92)
(5142.7, 96)
(5144.5, 91)
(5146.6, 93)
(5148.5, 92)
(5150.3, 92)
(5152.6, 94)
(5154.4, 94)
(5156.2, 93)
(5158.2, 99)
(5159.9, 95)
(5161.8, 96)
(5163.3, 97)
(5165.6, 97)
(5167.4, 98)
(5168.9, 100)
(5170.7, 102)
(5172.8, 105)
(5174.5, 104)
(5176.3, 107)
(5178.2, 112)
(5180.3, 112)
(5182.1, 114)
(5183.7, 119)
(5185.7, 122)
(5187.6, 125)
(5189.7, 128)
(5191.7, 131)
(5193.5, 134)
(5195.6, 142)
(5197.6, 149)
(5199.6, 157)
(5201.6, 165)
(5203.6, 172)
(5205.5, 180)
(5207.3, 196)
(5209.5, 208)
(5211.6, 225)
(5213.5, 242)
(5215.3, 265)
(5217.3, 295)
(5219.4, 332)
(5221.5, 379)
(5223.1, 473)
(5224.9, 486)
(5226.9, 485)
(5228.8, 494)
(5230.8, 476)
(5232.5, 478)
(5234.0, 479)
(5236.0, 482)
(5238.0, 461)
(5239.8, 447)
(5241.7, 375)
(5243.8, 336)
(5246.1, 327)
(5247.9, 329)
(5249.7, 368)
(5251.9, 460)
(5254.0, 420)
(5256.0, 39)
(5259.7, 65)
(5262.2, 65)
(5264.6, 69)
(5266.7, 71)
(5268.4, 71)
(5270.4, 71)
(5272.6, 69)
(5274.6, 70)
(5276.6, 70)
(5278.7, 71)
(5280.5, 75)
(5282.4, 76)
(5284.3, 76)
(5286.2, 80)
(5288.1, 83)
(5289.8, 91)
(5291.8, 134)
(5293.6, 187)
(5295.3, 174)
(5297.1, 174)
(5299.0, 172)
(5300.8, 166)
(5302.6, 171)
(5304.4, 166)
(5306.0, 163)
(5307.9, 158)
(5309.8, 156)
(5311.7, 147)
(5313.6, 173)
(5315.5, 155)
(5317.5, 142)
(5319.3, 145)
(5321.3, 144)
(5323.2, 145)
(5325.1, 144)
(5327.2, 144)
(5329.2, 146)
(5331.3, 131)
(5333.3, 116)
(5335.1, 120)
(5337.0, 121)
(5339.0, 120)
(5340.9, 122)
(5342.7, 124)
(5344.6, 123)
(5346.4, 116)
(5348.3, 106)
(5350.1, 94)
(5352.0, 91)
(5353.9, 86)
(5355.8, 78)
(5357.7, 0)
(5361.5, 61)
(5364.1, 69)
(5366.2, 66)
(5368.1, 62)
(5370.0, 63)
(5372.0, 57)
(5374.3, 58)
(5376.2, 57)
(5378.2, 57)
(5380.1, 53)
(5382.5, 53)
(5384.7, 0)
(5388.9, 30)
(5393.0, 41)
(5395.4, 47)
(5397.6, 45)
(5399.4, 45)
(5401.7, 46)
(5403.7, 45)
(5405.4, 42)
(5407.3, 44)
(5409.4, 40)
(5411.2, 43)
(5413.2, 44)
(5415.0, 41)
(5416.9, 37)
(5419.5, 40)
(5421.4, 40)
(5423.4, 43)
(5425.5, 43)
(5427.6, 43)
(5429.4, 45)
(5431.5, 45)
(5433.4, 49)
(5435.4, 52)
(5437.4, 48)
(5439.6, 48)
(5441.5, 46)
(5443.6, 44)
(5445.7, 47)
(5447.7, 49)
(5449.9, 127)
(5452.3, 119)
(5454.7, 100)
(5457.3, 93)
(5459.5, 99)
(5461.5, 95)
(5463.4, 90)
(5465.4, 95)
(5467.2, 93)
(5468.9, 92)
(5470.6, 90)
(5472.5, 85)
(5474.5, 85)
(5476.4, 87)
(5478.0, 100)
(5479.8, 102)
(5481.7, 109)
(5483.5, 104)
(5485.5, 99)
(5487.4, 93)
(5489.4, 91)
(5491.1, 94)
(5493.1, 96)
(5495.0, 94)
(5496.9, 93)
(5499.0, 95)
(5501.1, 89)
(5503.1, 91)
(5505.1, 93)
(5507.4, 93)
(5509.4, 90)
(5511.3, 93)
(5513.3, 93)
(5515.2, 92)
(5517.1, 93)
(5519.2, 94)
(5521.1, 93)
(5523.1, 95)
(5525.3, 97)
(5527.2, 102)
(5528.6, 98)
(5530.5, 103)
(5532.6, 104)
(5534.8, 106)
(5536.2, 107)
(5538.2, 109)
(5540.5, 113)
(5542.5, 115)
(5544.2, 119)
(5546.1, 124)
(5547.8, 125)
(5549.8, 128)
(5551.8, 132)
(5553.8, 137)
(5555.8, 145)
(5557.8, 151)
(5560.0, 160)
(5561.9, 166)
(5564.2, 177)
(5565.9, 189)
(5567.7, 199)
(5570.0, 216)
(5572.4, 235)
(5574.3, 256)
(5576.5, 282)
(5578.5, 315)
(5580.4, 347)
(5582.2, 479)
(5584.3, 473)
(5586.3, 483)
(5588.1, 485)
(5589.9, 496)
(5591.8, 481)
(5593.9, 479)
(5595.6, 479)
(5597.4, 481)
(5599.2, 445)
(5601.1, 452)
(5602.9, 325)
(5604.8, 338)
(5606.4, 325)
(5608.3, 330)
(5610.2, 370)
(5611.8, 462)
(5613.8, 429)
(5615.6, 396)
(5617.3, 65)
(5619.6, 65)
(5621.7, 66)
(5623.4, 65)
(5625.5, 69)
(5627.5, 72)
(5629.7, 70)
(5631.5, 66)
(5633.6, 65)
(5635.6, 69)
(5637.4, 71)
(5639.4, 74)
(5641.3, 72)
(5643.4, 77)
(5645.2, 80)
(5647.2, 78)
(5648.9, 82)
(5650.8, 91)
(5652.8, 187)
(5654.8, 188)
(5656.6, 172)
(5658.2, 174)
(5660.2, 170)
(5662.0, 168)
(5663.9, 168)
(5665.8, 163)
(5667.8, 157)
(5669.6, 157)
(5671.4, 149)
(5673.3, 163)
(5675.0, 164)
(5677.0, 143)
(5679.0, 145)
(5680.8, 144)
(5682.9, 145)
(5685.2, 144)
(5687.3, 145)
(5689.1, 147)
(5691.1, 121)
(5693.4, 119)
(5695.4, 121)
(5697.4, 120)
(5699.5, 122)
(5701.4, 123)
(5703.6, 123)
(5705.6, 121)
(5707.6, 109)
(5709.6, 102)
(5711.6, 94)
(5713.6, 88)
(5715.4, 76)
(5717.4, 0)
(5721.5, 66)
(5723.4, 70)
(5725.2, 65)
(5727.3, 64)
(5729.2, 62)
(5730.9, 59)
(5732.8, 60)
(5734.8, 57)
(5736.7, 56)
(5738.8, 55)
(5740.7, 54)
(5742.6, 51)
(5744.4, 0)
(5748.8, 55)
(5752.4, 43)
(5754.7, 45)
(5757.2, 47)
(5759.4, 45)
(5761.4, 42)
(5763.1, 44)
(5765.2, 43)
(5767.3, 43)
(5769.1, 45)
(5770.9, 44)
(5772.6, 44)
(5774.6, 41)
(5776.6, 40)
(5778.3, 38)
(5780.3, 45)
(5782.2, 43)
(5784.3, 46)
(5786.2, 43)
(5788.0, 41)
(5789.6, 45)
(5791.7, 46)
(5793.6, 49)
(5795.2, 51)
(5797.1, 49)
(5799.1, 51)
(5801.4, 43)
(5803.4, 47)
(5805.4, 47)
(5807.2, 47)
(5809.1, 122)
(5811.9, 107)
(5814.7, 100)
(5817.1, 91)
(5819.6, 93)
(5821.9, 95)
(5824.0, 86)
(5825.8, 95)
(5827.8, 94)
(5830.0, 91)
(5831.8, 88)
(5833.3, 87)
(5835.3, 86)
(5837.5, 90)
(5839.3, 105)
(5841.2, 104)
(5843.3, 102)
(5845.1, 98)
(5846.7, 95)
(5848.7, 80)
(5850.7, 93)
(5852.6, 95)
(5854.6, 94)
(5856.7, 93)
(5858.6, 93)
(5860.6, 95)
(5862.9, 92)
(5864.8, 93)
(5866.7, 90)
(5868.9, 90)
(5871.1, 92)
(5873.0, 93)
(5875.1, 91)
(5877.2, 93)
(5879.3, 91)
(5881.2, 91)
(5883.2, 98)
(5885.4, 96)
(5887.4, 100)
(5889.2, 99)
(5891.0, 104)
(5892.9, 104)
(5894.8, 104)
(5896.6, 105)
(5898.7, 110)
(5900.6, 114)
(5902.4, 114)
(5904.2, 119)
(5905.9, 122)
(5907.7, 124)
(5909.5, 130)
(5911.6, 131)
